Module	Section	Sample Name	Source
QualiMap	insert_size_histogram	CHH10903	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH10903/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	CHH10902	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH10902/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	CHH10904	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH10904/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	CHH6742	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH6742/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	CHH7173	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7173/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	CHH26777	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH26777/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	CHH26776	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH26776/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	genome_results	CHH7201	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7201/genome_results.txt
QualiMap	genome_results	CHH7196	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7196/genome_results.txt
QualiMap	genome_results	CHH11687	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH11687/genome_results.txt
QualiMap	genome_results	CHH7186	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7186/genome_results.txt
QualiMap	genome_results	CHH10904	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH10904/genome_results.txt
QualiMap	genome_results	CHH6316	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH6316/genome_results.txt
QualiMap	genome_results	CHH6536	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH6536/genome_results.txt
QualiMap	genome_results	CHH7170	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7170/genome_results.txt
QualiMap	genome_results	CHH26777	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH26777/genome_results.txt
QualiMap	genome_results	CHH26776	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH26776/genome_results.txt
QualiMap	genome_results	CHH7197	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7197/genome_results.txt
QualiMap	genome_results	CHH7184	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7184/genome_results.txt
QualiMap	genome_results	CHH26778	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH26778/genome_results.txt
QualiMap	genome_results	CHH7185	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7185/genome_results.txt
QualiMap	genome_results	CHH7174	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7174/genome_results.txt
QualiMap	genome_results	CHH10897	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH10897/genome_results.txt
QualiMap	genome_results	CHH10902	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH10902/genome_results.txt
QualiMap	genome_results	CHH6312	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH6312/genome_results.txt
QualiMap	genome_results	CHH10903	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH10903/genome_results.txt
QualiMap	genome_results	CHH10900	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH10900/genome_results.txt
QualiMap	genome_results	CHH6745	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH6745/genome_results.txt
QualiMap	genome_results	CHH10896	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH10896/genome_results.txt
QualiMap	genome_results	CHH7194	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7194/genome_results.txt
QualiMap	genome_results	CHH7176	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7176/genome_results.txt
QualiMap	genome_results	CHH7171	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7171/genome_results.txt
QualiMap	genome_results	CHH7177	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7177/genome_results.txt
QualiMap	genome_results	CHH7198	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7198/genome_results.txt
QualiMap	genome_results	CHH10901	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH10901/genome_results.txt
QualiMap	genome_results	CHH7182	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7182/genome_results.txt
QualiMap	genome_results	CHH7202	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7202/genome_results.txt
QualiMap	genome_results	CHH7180	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7180/genome_results.txt
QualiMap	genome_results	CHH6537	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH6537/genome_results.txt
QualiMap	genome_results	CHH7191	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7191/genome_results.txt
QualiMap	genome_results	CHH7188	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7188/genome_results.txt
QualiMap	genome_results	CHH26782	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH26782/genome_results.txt
QualiMap	genome_results	CHH26783	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH26783/genome_results.txt
QualiMap	genome_results	CHH10898	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH10898/genome_results.txt
QualiMap	genome_results	CHH26784	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH26784/genome_results.txt
QualiMap	genome_results	CHH7193	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7193/genome_results.txt
QualiMap	genome_results	CHH7199	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7199/genome_results.txt
QualiMap	genome_results	CHH11657	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH11657/genome_results.txt
QualiMap	genome_results	CHH6742	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH6742/genome_results.txt
QualiMap	genome_results	CHH7187	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7187/genome_results.txt
QualiMap	genome_results	CHH6538	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH6538/genome_results.txt
QualiMap	genome_results	CHH6317	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH6317/genome_results.txt
QualiMap	genome_results	CHH7173	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7173/genome_results.txt
QualiMap	genome_results	CHH6739	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH6739/genome_results.txt
QualiMap	genome_results	CHH7179	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7179/genome_results.txt
QualiMap	genome_results	CHH11686	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH11686/genome_results.txt
QualiMap	coverage_histogram	CHH6538	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH6538/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	coverage_histogram	CHH11687	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH11687/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	coverage_histogram	CHH11686	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH11686/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	coverage_histogram	CHH7184	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7184/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	coverage_histogram	CHH6739	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH6739/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	coverage_histogram	CHH7186	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7186/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	coverage_histogram	CHH7187	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7187/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	coverage_histogram	CHH7180	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7180/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	coverage_histogram	CHH7202	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7202/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	coverage_histogram	CHH7201	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7201/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	coverage_histogram	CHH6536	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH6536/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	coverage_histogram	CHH6537	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH6537/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	coverage_histogram	CHH26778	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH26778/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	coverage_histogram	CHH7188	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7188/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	coverage_histogram	CHH7179	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7179/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	coverage_histogram	CHH26784	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH26784/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	coverage_histogram	CHH6317	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH6317/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	coverage_histogram	CHH7174	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7174/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	coverage_histogram	CHH7177	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7177/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	coverage_histogram	CHH7176	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7176/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	coverage_histogram	CHH7171	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7171/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	coverage_histogram	CHH7170	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7170/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	coverage_histogram	CHH6745	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH6745/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	coverage_histogram	CHH11657	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH11657/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	coverage_histogram	CHH10898	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH10898/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	coverage_histogram	CHH6316	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH6316/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	coverage_histogram	CHH6312	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH6312/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	coverage_histogram	CHH10897	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH10897/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	coverage_histogram	CHH10896	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH10896/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	coverage_histogram	CHH7182	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7182/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	coverage_histogram	CHH7197	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7197/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	coverage_histogram	CHH7196	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7196/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	coverage_histogram	CHH7194	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7194/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	coverage_histogram	CHH7193	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7193/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	coverage_histogram	CHH7191	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7191/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	coverage_histogram	CHH26782	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH26782/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	coverage_histogram	CHH26783	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH26783/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	coverage_histogram	CHH7199	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7199/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	coverage_histogram	CHH7198	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7198/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	coverage_histogram	CHH7185	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7185/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	coverage_histogram	CHH10901	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH10901/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	coverage_histogram	CHH10900	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH10900/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	coverage_histogram	CHH10903	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH10903/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	coverage_histogram	CHH10902	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH10902/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	coverage_histogram	CHH10904	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH10904/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	coverage_histogram	CHH6742	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH6742/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	coverage_histogram	CHH7173	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7173/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	coverage_histogram	CHH26777	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH26777/raw_data_qualimapReport/coverage_histogram.txt
QualiMap	coverage_histogram	CHH26776	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH26776/raw_data_qualimapReport/coverage_histogram.txt
Bcftools	stats	CHH6538	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH6538/CHH6538.bcftools_stats.txt
Bcftools	stats	CHH11687	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH11687/CHH11687.bcftools_stats.txt
Bcftools	stats	CHH11686	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH11686/CHH11686.bcftools_stats.txt
Bcftools	stats	CHH7184	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7184/CHH7184.bcftools_stats.txt
Bcftools	stats	CHH6739	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH6739/CHH6739.bcftools_stats.txt
Bcftools	stats	CHH7187	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7187/CHH7187.bcftools_stats.txt
Bcftools	stats	CHH26777	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH26777/CHH26777.bcftools_stats.txt
Bcftools	stats	CHH7202	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7202/CHH7202.bcftools_stats.txt
Bcftools	stats	CHH7201	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7201/CHH7201.bcftools_stats.txt
Bcftools	stats	CHH6536	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH6536/CHH6536.bcftools_stats.txt
Bcftools	stats	CHH6537	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH6537/CHH6537.bcftools_stats.txt
Bcftools	stats	CHH26778	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH26778/CHH26778.bcftools_stats.txt
Bcftools	stats	CHH7188	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7188/CHH7188.bcftools_stats.txt
Bcftools	stats	CHH7179	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7179/CHH7179.bcftools_stats.txt
Bcftools	stats	CHH26784	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH26784/CHH26784.bcftools_stats.txt
Bcftools	stats	CHH6317	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH6317/CHH6317.bcftools_stats.txt
Bcftools	stats	CHH7174	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7174/CHH7174.bcftools_stats.txt
Bcftools	stats	CHH7177	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7177/CHH7177.bcftools_stats.txt
Bcftools	stats	CHH7176	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7176/CHH7176.bcftools_stats.txt
Bcftools	stats	CHH7171	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7171/CHH7171.bcftools_stats.txt
Bcftools	stats	CHH7170	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7170/CHH7170.bcftools_stats.txt
Bcftools	stats	CHH7173	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7173/CHH7173.bcftools_stats.txt
Bcftools	stats	CHH11657	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH11657/CHH11657.bcftools_stats.txt
Bcftools	stats	CHH10898	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH10898/CHH10898.bcftools_stats.txt
Bcftools	stats	CHH6316	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH6316/CHH6316.bcftools_stats.txt
Bcftools	stats	CHH6312	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH6312/CHH6312.bcftools_stats.txt
Bcftools	stats	CHH10897	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH10897/CHH10897.bcftools_stats.txt
Bcftools	stats	CHH10896	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH10896/CHH10896.bcftools_stats.txt
Bcftools	stats	CHH7182	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7182/CHH7182.bcftools_stats.txt
Bcftools	stats	CHH7197	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7197/CHH7197.bcftools_stats.txt
Bcftools	stats	CHH7196	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7196/CHH7196.bcftools_stats.txt
Bcftools	stats	CHH7194	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7194/CHH7194.bcftools_stats.txt
Bcftools	stats	CHH7193	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7193/CHH7193.bcftools_stats.txt
Bcftools	stats	CHH7191	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7191/CHH7191.bcftools_stats.txt
Bcftools	stats	CHH26782	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH26782/CHH26782.bcftools_stats.txt
Bcftools	stats	CHH26783	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH26783/CHH26783.bcftools_stats.txt
Bcftools	stats	CHH7199	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7199/CHH7199.bcftools_stats.txt
Bcftools	stats	CHH7198	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7198/CHH7198.bcftools_stats.txt
Bcftools	stats	CHH7185	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7185/CHH7185.bcftools_stats.txt
Bcftools	stats	CHH10903	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH10903/CHH10903.bcftools_stats.txt
Bcftools	stats	CHH10902	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH10902/CHH10902.bcftools_stats.txt
Bcftools	stats	CHH10904	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH10904/CHH10904.bcftools_stats.txt
Bcftools	stats	CHH6742	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH6742/CHH6742.bcftools_stats.txt
Bcftools	stats	CHH6745	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH6745/CHH6745.bcftools_stats.txt
Bcftools	stats	CHH26776	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH26776/CHH26776.bcftools_stats.txt
